Player,Team,"Year
Signed",Years,,Value,APY,Guaranteed,,"APY as % Of
Cap At Signing",,"Inflated
Value","Inflated
APY","Inflated
Guaranteed"
Deon Jackson,Colts,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nathan Cottrell,Jaguars,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
BJ Emmons,Seahawks,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Mekhi Sargent,Titans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Damarea Crockett,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Dexter Williams,Dolphins,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Austin Walter,Jets,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
John Kelly,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
JaQuan Hardy,Cowboys,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kerrith Whyte,Packers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Darius Anderson,Texans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Johnny Stanton,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Tavien Feaster,Cardinals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Qadree Ollison,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
John Kelly,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Trayveon Williams,Bengals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Mekhi Sargent,Rams,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Benny LeMay,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Devine Ozigbo,Jaguars,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Darwin Thompson,Buccaneers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Asim Rose,Vikings,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Devine Ozigbo,Patriots,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Khalfani Muhammad,Broncos,2019,1,,"$170,000","$170,000",$0,,0.1%,,"$230,701","$230,701",$0
Byron Marshall,Bills,2019,1,,"$170,000","$170,000",$0,,0.1%,,"$230,701","$230,701",$0
Jeremy McNichols,Titans,2020,1,,"$178,518","$178,518",$0,,0.1%,,"$230,038","$230,038",$0
Josh Adams,Jets,2020,1,,"$178,518","$178,518",$0,,0.1%,,"$230,038","$230,038",$0
Xazavian Valladay,Jets,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
John Kelly,Ravens,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Isaiah Spiller,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Zach Evans,Rams,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
D.J. Williams,Buccaneers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
DeWayne McBride,Vikings,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Carlos Washington Jr.,Falcons,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Chris Collier,Ravens,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Frank Gore Jr.,Bills,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Kevin Harris,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Terrell Jennings,Patriots,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jake Funk,Jaguars,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Deneric Prince,Dolphins,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Sincere McCormick,Raiders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jacob Kibodi,Saints,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
J.J. Taylor,Texans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Evan Hull,Colts,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jaret Patterson,Chargers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
J.J. Taylor,Texans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Kendall Milton,Bengals,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Keaontay Ingram,Chiefs,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Dante Miller,Giants,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Emani Bailey,Chiefs,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Christopher Brooks,Packers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Tyrion Davis-Price,Eagles,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Aaron Shampklin,Steelers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Brittain Brown,Seahawks,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Malik Davis,Cowboys,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Dillon Johnson,Panthers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
J.J. Taylor,Texans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jabari Small,Titans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Tyler Badie,Broncos,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
George Holani,Seahawks,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jermar Jefferson,Lions,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jabari Small,Titans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Chris Rodriguez Jr.,Commanders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Ellis Merriweather,Packers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Michael Wiley,Commanders,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
J.J. Taylor,Texans,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Louis Rees-Zammit,Jaguars,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Evan Hull,Colts,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Jalen Jackson,Jaguars,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Emani Bailey,Chiefs,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Keaontay Ingram,Chiefs,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Nate McCrary,Packers,2024,1,,"$225,000","$225,000",$0,,0.1%,,"$225,000","$225,000",$0
Troymaine Pope,Chargers,2020,1,,"$174,529","$174,529",$0,,0.1%,,"$224,898","$224,898",$0
Reggie Bonnafon,Panthers,2020,1,,"$174,106","$174,106",$0,,0.1%,,"$224,353","$224,353",$0
Gus Edwards,Ravens,2018,1,,"$153,000","$153,000",$0,,0.1%,,"$220,520","$220,520",$0
Jonathan Ward,Cardinals,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Darius Bradwell,Chargers,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Nathan Cottrell,Jaguars,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Ty Williams,Ravens,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Trey Edmunds,Steelers,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Scottie Phillips,Texans,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Tony Jones,Saints,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
JaMycal Hasty,49ers,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Jeremy Cox,Broncos,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Johnny Stanton,Browns,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Elijah Holyfield,Eagles,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
LeVante Bellamy,Broncos,2020,1,,"$170,282","$170,282",$0,,0.1%,,"$219,425","$219,425",$0
Jewel Hampton,49ers,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Edwin Baker,Broncos,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Shaun Chapas,JAX/DET,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Dan Herron,Bengals,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Jawan Jamison,Commanders,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Kerwynn Williams,IND/LAC,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Edwin Baker,Texans,2013,1,,"$102,000","$102,000",$0,,0.1%,,"$211,795","$211,795",$0
Lance Ball,Broncos,2010,1,,"$105,400","$105,400",$0,,0.1%,,"$208,676","$208,676",$0
Evan Rodriguez,Buccaneers,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Stanley Havili,Seahawks,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Kenjon Barner,Eagles,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Lache Seastrunk,Panthers,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
LaMichael James,Dolphins,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Marion Grice,Chargers,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Kerwynn Williams,Cardinals,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Edwin Baker,Saints,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Ryan Williams,Cowboys,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Lache Seastrunk,Titans,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Daryl Richardson,Jets,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Chris Thompson,Commanders,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Chris Rainey,Cardinals,2014,1,,"$107,100","$107,100",$0,,0.1%,,"$205,664","$205,664",$0
Shaun Chapas,Cowboys,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Austin Sylvester,DEN/TB,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Jordan Todman,Chargers,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Evan Royster,Commanders,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Andre Brown,Giants,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Jay Finley,Seahawks,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Shane Bannon,Chiefs,2011,1,,"$96,900","$96,900",$0,,0.1%,,"$205,593","$205,593",$0
Edwin Baker,Chargers,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Jordan Todman,Vikings,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Drake Dunsmore,Buccaneers,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Baron Batch,Steelers,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Anthony Allen,Ravens,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Dan Herron,Bengals,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Shaun Chapas,Lions,2012,1,,"$96,900","$96,900",$0,,0.1%,,"$205,209","$205,209",$0
Fred Jackson,Bills,2006,1,,"$79,900","$79,900",$0,,0.1%,,"$200,063","$200,063",$0
Terrence Magee,Ravens,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Raheem Mostert,Eagles,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Spencer Ware,Chiefs,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
John Crockett,Packers,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Terrance West,Ravens,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Daryl Richardson,Browns,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Montee Ball,Patriots,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Daryl Richardson,Texans,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Mike Gillislee,Bills,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Mike James,Buccaneers,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Christine Michael,Commanders,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Marion Grice,Cardinals,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Mike Gillislee,Cardinals,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Kerwynn Williams,Cardinals,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Daryl Richardson,Texans,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Marion Grice,Lions,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Dominique Brown,Steelers,2015,1,,"$112,200","$112,200",$0,,0.1%,,"$199,999","$199,999",$0
Austin Walter,49ers,2020,1,,"$153,482","$153,482",$0,,0.1%,,"$197,777","$197,777",$0
Justin Forsett,Seahawks,2008,1,,"$88,400","$88,400",$0,,0.1%,,"$194,632","$194,632",$0
BenJarvus Green-Ellis,Patriots,2008,1,,"$88,400","$88,400",$0,,0.1%,,"$194,632","$194,632",$0
Mike James,Lions,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Bishop Sankey,Patriots,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Raheem Mostert,49ers,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
David Cobb,Bears,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Andre Williams,Chargers,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Mike James,Lions,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Karlos Williams,Steelers,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Terrence Magee,Browns,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Daryl Richardson,Steelers,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
David Cobb,Steelers,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Raheem Mostert,CHI/NYJ,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Storm Johnson,Dolphins,2016,1,,"$117,300","$117,300",$0,,0.1%,,"$192,944","$192,944",$0
Bronson Hill,Vikings,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Kapri Bibbs,Commanders,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Aaron Green,Cowboys,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Austin Johnson,Buccaneers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Terrell Watson,Steelers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
LeShun Daniels,Chargers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Trey Williams,Cowboys,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Elijah Hood,Raiders,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Shane Smith,Giants,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
De'Veon Smith,Dolphins,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Akeem Hunt,Chiefs,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
De'Veon Smith,Dolphins,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Troymaine Pope,Texans,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Andre Williams,Chargers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Troymaine Pope,Colts,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jahad Thomas,Jets,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Tim Cook,Jaguars,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Akeem Judd,Jets,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Marcus Murphy,Jets,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Chris Thompson,Texans,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Bronson Hill,Cardinals,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Dare Ogunbowale,Texans,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Darius Victor,Cardinals,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Trey Williams,Cowboys,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Russ Hansbrough,Buccaneers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Fitzgerald Toussaint,Steelers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Kenny Hilliard,Commanders,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Russ Hansbrough,Chargers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
LeShun Daniels,Commanders,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Josh Rounds,Browns,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
John Crockett,Ravens,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Terrence Magee,Browns,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jarveon Williams,Bengals,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Josh Ferguson,Colts,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jalen Simmons,Panthers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Brian Hill,Falcons,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Terrence Magee,Falcons,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
George Atkinson III,Chiefs,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jhurell Pressley,Falcons,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Brandon Radcliff,Dolphins,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jalen Simmons,Chargers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Josh Rounds,Bears,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
James Summers,Cardinals,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Devine Redding,Chiefs,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jahad Thomas,Jets,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Brandon Wilds,Jaguars,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Marcus Murphy,Colts,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Austin Johnson,Buccaneers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Mike Davis,Seahawks,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Dare Ogunbowale,Buccaneers,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Marcus Murphy,Bills,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Jhurell Pressley,Jaguars,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Dare Ogunbowale,Commanders,2017,1,,"$122,400","$122,400",$0,,0.1%,,"$187,191","$187,191",$0
Kalen Ballage,Chargers,2020,1,,"$144,918","$144,918",$0,,0.1%,,"$186,741","$186,741",$0
Troymaine Pope,Seahawks,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Mark Thompson,Ravens,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Dare Ogunbowale,Buccaneers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Lavon Coleman,Seahawks,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
David Williams,Broncos,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Jeremy McNichols,Colts,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Joel Bouagnon,Packers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Detrez Newsome,Chargers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Ralph Webb,PIT/TB,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Brandon Wilds,Jaguars,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Donnel Pumphrey,Lions,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Justin Jackson,Chargers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Martez Carter,Saints,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Jeremy McNichols,Colts,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Josh Ferguson,Texans,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Roc Thomas,Vikings,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Jordan Chunn,Cowboys,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Taquan Mizzell,Bears,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Darius Jackson,Cowboys,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Jeremy McNichols,Broncos,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Dalyn Dawkins,Titans,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Reggie Bonnafon,Panthers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Brian Hill,Falcons,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Bo Scarbrough,Cowboys,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Ryan Nall,Bears,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Jeremy Langford,Dolphins,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Quinton Flowers,Bengals,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Brandon Wilds,Cardinals,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Josh Ferguson,Patriots,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Dontrell Hilliard,Browns,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Jonathan Williams,Saints,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Josh Ferguson,Texans,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Robert Martin,Giants,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Dwayne Washington,Saints,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Devante Mays,Browns,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Joel Bouagnon,Jets,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Kenneth Farrow,Patriots,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Matt Dayes,49ers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Troymaine Pope,Chargers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Lavon Coleman,Packers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Mark Thompson,Jets,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Elijhaa Penny,Cardinals,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Lavon Coleman,Seahawks,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Tra Carson,Packers,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Khalfani Muhammad,Broncos,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
Dalyn Dawkins,Titans,2018,1,,"$129,200","$129,200",$0,,0.1%,,"$186,217","$186,217",$0
