Player,Team,"Year
Signed",Years,,Value,APY,Guaranteed,,"APY as % Of
Cap At Signing",,"Inflated
Value","Inflated
APY","Inflated
Guaranteed"
Tyree Jackson,Giants,2023,1,,"$256,222","$256,222",$0,,0.1%,,"$291,099","$291,099",$0
Tanner Hudson,49ers,2021,1,,"$207,511","$207,511",$0,,0.1%,,"$290,402","$290,402",$0
Chris Myarick,Dolphins,2020,1,,"$225,246","$225,246",$0,,0.1%,,"$290,251","$290,251",$0
Brandon Dillon,Vikings,2020,1,,"$225,246","$225,246",$0,,0.1%,,"$290,251","$290,251",$0
E.J. Jenkins,Eagles,2024,1,,"$288,334","$288,334",$0,,0.1%,,"$288,334","$288,334",$0
Matt Sokol,Patriots,2022,1,,"$234,667","$234,667",$0,,0.1%,,"$287,867","$287,867",$0
Nikola Kalinic,Colts,2022,1,,"$234,667","$234,667",$0,,0.1%,,"$287,867","$287,867",$0
Lucas Krull,Saints,2022,1,,"$234,667","$234,667",$0,,0.1%,,"$287,867","$287,867",$0
Roger Carter,Rams,2022,1,,"$234,667","$234,667",$0,,0.1%,,"$287,867","$287,867",$0
Chase Allen,Bears,2022,1,,"$234,667","$234,667",$0,,0.1%,,"$287,867","$287,867",$0
Nick Muse,Vikings,2022,1,,"$234,667","$234,667",$0,,0.1%,,"$287,867","$287,867",$0
Matt Sokol,Patriots,2023,1,,"$252,333","$252,333",$0,,0.1%,,"$286,681","$286,681",$0
Dillon Gordon,Eagles,2017,1,,"$187,000","$187,000",$0,,0.1%,,"$285,987","$285,987",$0
Kevin Rader,Steelers,2021,1,,"$199,733","$199,733",$0,,0.1%,,"$279,517","$279,517",$0
Jordan Franks,Browns,2021,1,,"$199,733","$199,733",$0,,0.1%,,"$279,517","$279,517",$0
Kahale Warring,Bills,2021,1,,"$199,733","$199,733",$0,,0.1%,,"$279,517","$279,517",$0
Kendall Blanton,Rams,2021,1,,"$199,733","$199,733",$0,,0.1%,,"$279,517","$279,517",$0
Princeton Fant,Cowboys,2023,1,,"$245,667","$245,667",$0,,0.1%,,"$279,107","$279,107",$0
Matt Bushman,Chiefs,2023,1,,"$245,667","$245,667",$0,,0.1%,,"$279,107","$279,107",$0
Lucas Krull,Broncos,2023,1,,"$245,667","$245,667",$0,,0.1%,,"$279,107","$279,107",$0
Cole Fotheringham,Raiders,2023,1,,"$245,667","$245,667",$0,,0.1%,,"$279,107","$279,107",$0
Zaire Mitchell-Paden,Browns,2023,1,,"$245,667","$245,667",$0,,0.1%,,"$279,107","$279,107",$0
Tucker Fisk,Falcons,2023,1,,"$245,667","$245,667",$0,,0.1%,,"$279,107","$279,107",$0
Sean Culkin,Ravens,2020,1,,"$216,529","$216,529",$0,,0.1%,,"$279,019","$279,019",$0
Isaac Nauta,Lions,2019,1,,"$204,000","$204,000",$0,,0.1%,,"$276,842","$276,842",$0
Thaddeus Moss,Bengals,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Ian Bunting,Cowboys,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Brock Wright,Lions,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Matt Bushman,Raiders,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Ethan Wolf,Saints,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Shane Zylstra,Lions,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Kenny Yeboah,Jets,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Nick Ralston,Cowboys,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Jake Bargas,Vikings,2021,1,,"$193,067","$193,067",$0,,0.1%,,"$270,188","$270,188",$0
Miller Forristall,Browns,2022,1,,"$218,166","$218,166",$0,,0.1%,,"$267,625","$267,625",$0
Temarrick Hemingway,Commanders,2020,1,,"$205,836","$205,836",$0,,0.1%,,"$265,240","$265,240",$0
Isaac Nauta,Lions,2020,1,,"$205,412","$205,412",$0,,0.1%,,"$264,693","$264,693",$0
Caleb Wilson,Eagles,2020,1,,"$205,412","$205,412",$0,,0.1%,,"$264,693","$264,693",$0
Garrett Griffin,Saints,2020,1,,"$205,412","$205,412",$0,,0.1%,,"$264,693","$264,693",$0
Nikola Kalinic,Rams,2024,1,,"$263,333","$263,333",$0,,0.1%,,"$263,333","$263,333",$0
Blake Whiteheart,Browns,2024,1,,"$263,333","$263,333",$0,,0.1%,,"$263,333","$263,333",$0
Brayden Willis,49ers,2024,1,,"$263,333","$263,333",$0,,0.1%,,"$263,333","$263,333",$0
Jordan Leggett,Broncos,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Ross Travis,Jets,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Seth DeValve,Cardinals,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Khari Lee,Lions,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Seth DeValve,Cardinals,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Luke Willson,Seahawks,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Xavier Grimble,Ravens,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Ricky Seals-Jones,Chiefs,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Luke Willson,Ravens,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Seth DeValve,Panthers,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Luke Willson,Ravens,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Xavier Grimble,Colts,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Eric Tomlinson,Giants,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Seth DeValve,Cardinals,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Eric Tomlinson,Ravens,2020,1,,"$204,000","$204,000",$0,,0.1%,,"$262,874","$262,874",$0
Zach Conque,Jets,2017,1,,"$170,000","$170,000",$0,,0.1%,,"$259,988","$259,988",$0
Will Tye,Patriots,2017,1,,"$170,000","$170,000",$0,,0.1%,,"$259,988","$259,988",$0
Cole Hikutini,49ers,2017,1,,"$170,000","$170,000",$0,,0.1%,,"$259,988","$259,988",$0
Brandon Barnes,Lions,2017,1,,"$170,000","$170,000",$0,,0.1%,,"$259,988","$259,988",$0
Tim Semisch,Titans,2017,1,,"$170,000","$170,000",$0,,0.1%,,"$259,988","$259,988",$0
Scotty Washington,Patriots,2022,1,,"$211,667","$211,667",$0,,0.1%,,"$259,653","$259,653",$0
Tommy Hudson,Titans,2021,1,,"$183,867","$183,867",$0,,0.1%,,"$257,313","$257,313",$0
Princeton Fant,Cowboys,2024,1,,"$256,667","$256,667",$0,,0.1%,,"$256,667","$256,667",$0
E.J. Jenkins,Eagles,2024,1,,"$256,667","$256,667",$0,,0.1%,,"$256,667","$256,667",$0
Ben Ellefson,Jaguars,2020,1,,"$197,765","$197,765",$0,,0.1%,,"$254,839","$254,839",$0
John Lovett,Packers,2020,1,,"$197,765","$197,765",$0,,0.1%,,"$254,839","$254,839",$0
Rashod Berry,Patriots,2020,1,,"$197,764","$197,764",$0,,0.1%,,"$254,838","$254,838",$0
Brandon Dillon,Vikings,2020,1,,"$197,764","$197,764",$0,,0.1%,,"$254,838","$254,838",$0
Seth Green,Cowboys,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Miller Forristall,Browns,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Hunter Kampmoyer,Chargers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jake Tonges,Bears,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Josh Babicz,Packers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Roger Carter,Rams,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Tucker Fisk,Falcons,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jared Pinkney,Rams,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Dalton Keene,Broncos,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nick Guggemos,Packers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Cole Fotheringham,Raiders,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Zach Davidson,Bills,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Josh Babicz,Panthers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Chris Myarick,Giants,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Kendall Blanton,Rams,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jared Scott,Colts,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Rashod Berry,Jaguars,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Dylan Parham,Broncos,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Sean McKeon,Cowboys,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nick Bowers,Bengals,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Kevin Rader,Titans,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Tanner Hudson,Bengals,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Austin Allen,Giants,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Kendall Blanton,Chiefs,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Derrick Deese Jr.,Lions,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
David Wells,Titans,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nikola Kalinic,Colts,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nick Muse,Vikings,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Gerrit Prince,Jaguars,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jake Bargas,Dolphins,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jordan Franks,Chiefs,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Thomas Odukoya,Titans,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nick Muse,Vikings,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Dominique Dafney,Broncos,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Rodney Williams II,Steelers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
JJ Howland,Buccaneers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Colin Thompson,Panthers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Chase Allen,Bears,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Sammis Reyes,Bears,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Scotty Washington,Patriots,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Thaddeus Moss,Bengals,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Matt Bushman,Chiefs,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Miller Forristall,Browns,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nakia Griffin-Stewart,Colts,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Zaire Mitchell-Paden,Browns,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
David Wells,Buccaneers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Shane Zylstra,Lions,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Lance Lenoir,Rams,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Dalton Keene,Eagles,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
John Raine,Falcons,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Shaun Beyer,Packers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Shane Zylstra,Lions,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Tyler Mabry,Seahawks,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Josh Babicz,Panthers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Dominique Dafney,Colts,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Noah Togiai,Eagles,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
David Wells,Buccaneers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Matt Sokol,Patriots,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Chris Myarick,Giants,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Kendall Blanton,Chiefs,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Lucas Krull,Saints,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Justin Rigg,Steelers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jalen Wydermyer,Patriots,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Bernhard Seikovits,Cardinals,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jake Tonges,Bears,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Dalton Keene,Broncos,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Nick Eubanks,Texans,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Miller Forristall,Browns,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Kenny Yeboah,Jets,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Austin Allen,Packers,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Jalen Wydermyer,Colts,2022,1,,"$207,000","$207,000",$0,,0.1%,,"$253,928","$253,928",$0
Troy Fumagalli,Broncos,2020,1,,"$192,424","$192,424",$0,,0.1%,,"$247,957","$247,957",$0
John Samuel Shenker,Cardinals,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Ben Mason,Ravens,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Hunter Kampmoyer,Chargers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
E.J. Jenkins,Raiders,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Nick Bowers,Dolphins,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Michael Jacobson,Saints,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Johnny Lumpkin,Broncos,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
John Samuel Shenker,Raiders,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Cole Fotheringham,Raiders,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Lucas Krull,Broncos,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Jake Tonges,49ers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Tyree Jackson,Giants,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Nikola Kalinic,Rams,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
David Wells,Buccaneers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
E.J. Jenkins,Eagles,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Ben Mason,Texans,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
John Samuel Shenker,Raiders,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Scotty Washington,Ravens,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Josh Pederson,Jaguars,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Bernhard Seikovits,Cardinals,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Tanner Taula,Buccaneers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Tucker Fisk,Falcons,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Parker Hesse,Falcons,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Matt Sokol,Patriots,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Johnny Lumpkin,Colts,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Josh Pederson,Jaguars,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Noah Togiai,Raiders,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Miller Forristall,Rams,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Matt Bushman,Chiefs,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
La'Michael Pettway,Patriots,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Dalton Keene,Texans,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Ben Mason,Ravens,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Ryan Jones,Giants,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Gerrit Prince,Chiefs,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Travis Vokolek,Ravens,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Tre' McKitty,Bills,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Noah Gindorff,Steelers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Zack Kuntz,Jets,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Joel Wilson,Bills,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Tommy Hudson,Saints,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Noah Togiai,Eagles,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Brady Russell,Eagles,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Rodney Williams II,Steelers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Griffin Hebert,Eagles,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
John Samuel Shenker,Raiders,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Jordan Murray,Colts,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Scotty Washington,Steelers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Brady Russell,Eagles,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Joel Wilson,Packers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Zaire Mitchell-Paden,Browns,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Josh Pederson,Jaguars,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Tyler Mabry,Seahawks,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Princeton Fant,Cowboys,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Thomas Odukoya,Titans,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Josh Pederson,Jaguars,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Miller Forristall,Rams,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
David Wells,Buccaneers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Austin Allen,Packers,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Noah Togiai,Eagles,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Blake Whiteheart,Cardinals,2023,1,,"$216,000","$216,000",$0,,0.1%,,"$245,402","$245,402",$0
Hakeem Valles,Lions,2018,1,,"$170,000","$170,000",$0,,0.1%,,"$245,023","$245,023",$0
Miller Forristall,Browns,2021,1,,"$174,667","$174,667",$0,,0.1%,,"$244,438","$244,438",$0
Jason Croom,Eagles,2020,1,,"$180,212","$180,212",$0,,0.1%,,"$232,221","$232,221",$0
Tyler Davis,Colts,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Parker Hesse,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Ian Bunting,Cowboys,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
David Wells,Colts,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nakia Griffin-Stewart,Giants,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Jake Hausmann,Giants,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
David Wells,Cardinals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kendall Blanton,Rams,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kahale Warring,Bills,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Hunter Kampmoyer,Chargers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Mark Vital,Chiefs,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nick Guggemos,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
John Raine,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
David Wells,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Austin Fort,Titans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Ethan Wolf,Saints,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Alex Ellis,Cardinals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Brock Wright,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nick Eubanks,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Caleb Wilson,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nick Guggemos,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Miller Forristall,Titans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kenny Yeboah,Jets,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Matt Sokol,Jaguars,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Jared Pinkney,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Colin Thompson,Panthers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Tony Poljan,Ravens,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Matt Bushman,Raiders,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Michael Jacobson,Colts,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
David Wells,Cardinals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Parker Hesse,Falcons,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nakia Griffin-Stewart,Chiefs,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Mark Vital,Seahawks,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Jared Pinkney,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Nick Ralston,Cowboys,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Michael Jacobson,Seahawks,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kyle Markway,Rams,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Caleb Wilson,Broncos,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Tommy Hudson,Titans,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kyle Markway,Rams,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Tyler Mabry,Seahawks,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Thaddeus Moss,Bengals,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Rashod Berry,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Miller Forristall,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Brandon Dillon,Vikings,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Jake Hausmann,Giants,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Jordan Franks,Browns,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Kyle Markway,Rams,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Brandon Dillon,Jets,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Alize Mack,Lions,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
Jace Sternberger,Steelers,2021,1,,"$165,600","$165,600",$0,,0.1%,,"$231,749","$231,749",$0
