"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"167","Sam Darnold","MIN","qb","6","DET","15.3","23.1285","33.9095","232.198","1.3208","0.8884","2.9666","3.7526","12.7593","0.0693","0","0","0","0","0.4178","0.2098","0.079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Pierre Strong Jr.","CLV","rb","10","CIN","5.8","0","0","0","0","0","0","3.782","16.2568","0.0873","2.4448","1.9433","13.743","0.0607","0.0721","0.0341","0.0099","36.9969","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Mason Tipton","NO","wr","12","DEN","7","0","0","0","0","0","0","0","0","0","4.4539","2.6859","33.1007","0.1582","0","0","0.0108","30.0335","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Kimani Vidal","LAC","rb","5","@ARZ","5.7","0","0","0","0","0","0","6.6149","27.7681","0.1913","1.1444","0.914","6.698","0.0356","0.0993","0.0448","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Joshua Palmer","LAC","wr","5","@ARZ","6.9","0","0","0","0","0","0","0","0","0","3.9563","2.6871","31.1002","0.1864","0","0","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Noah Brown","WAS","wr","14","CAR","6.8","0","0","0","0","0","0","0","0","0","3.8463","2.5557","31.5544","0.1708","0","0","0.0126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Darius Slayton","NYG","wr","11","PHI","6.8","0","0","0","0","0","0","0","0","0","4.082","2.567","32.3385","0.1574","0","0","0.0087","41.3868","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Cedric Tillman","CLV","wr","10","CIN","6.8","0","0","0","0","0","0","0","0","0","4.1687","2.6834","29.7642","0.1832","0","0","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Jonnu Smith","MIA","te","6","@IND","5.2","0","0","0","0","0","0","0","0","0","3.3757","2.4412","21.3161","0.1072","0","0","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Foster Moreau","NO","te","12","DEN","5.2","0","0","0","0","0","0","0","0","0","3.0191","2.1791","21.2422","0.1445","0","0","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Dontayvion Wicks","GB","wr","10","HST","6.6","0","0","0","0","0","0","0","0","0","3.9667","2.3648","29.205","0.221","0","0","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Keon Coleman","BUF","wr","12","TEN","6.5","0","0","0","0","0","0","0","0","0","3.6918","2.3205","29.1556","0.2046","0","0","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Samaje Perine","KC","rb","6","@SF","5.2","0","0","0","0","0","0","3.1263","12.6981","0.0885","2.139","1.7907","12.6562","0.0662","0.0616","0.0293","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","D'Onta Foreman","CLV","rb","10","CIN","5","0","0","0","0","0","0","6.9183","29.7933","0.1695","0.6896","0.5484","3.8742","0.0213","0.0995","0.0444","0.009","36.9969","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Tyler Huntley","MIA","qb","6","@IND","14.5","21.1419","30.6883","196.3289","0.9559","0.7648","2.5202","5.5548","30.6005","0.0965","0","0","0","0","0.3921","0.1937","0.0826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Demarcus Robinson","LA","wr","6","LV","6.2","0","0","0","0","0","0","0","0","0","3.5629","2.2565","27.9085","0.1939","0","0","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Trey Benson","ARZ","rb","11","LAC","4.9","0","0","0","0","0","0","5.3479","22.1084","0.1295","1.2646","1.04","7.0885","0.035","0.0835","0.038","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Ben Sims","GB","te","10","HST","4.6","0","0","0","0","0","0","0","0","0","2.6802","1.9294","18.5531","0.138","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Aidan O'Connell","LV","qb","10","@LA","14.3","23.7281","34.9362","238.9259","1.2685","0.8338","2.2359","1.2879","1.4755","0.0635","0","0","0","0","0.2906","0.148","0.0775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Alec Pierce","IND","wr","14","MIA","6.1","0","0","0","0","0","0","0","0","0","3.7966","2.0245","30.5247","0.16","0","0","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","John Metchie III","HST","wr","14","@GB","6.1","0","0","0","0","0","0","0","0","0","3.6557","2.493","26.9469","0.156","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Jamaal Williams","NO","rb","12","DEN","4.8","0","0","0","0","0","0","4.2129","16.1368","0.1499","1.5544","1.2638","8.3706","0.03","0.0706","0.0326","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Greg Dortch","ARZ","wr","11","LAC","6","0","0","0","0","0","0","0.6437","4.0205","0.0209","3.1769","2.3244","24.4959","0.1186","0.0338","0.0177","0.0093","55.8309","0.0258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Austin Hooper","NE","te","14","@JAX","4.4","0","0","0","0","0","0","0","0","0","2.616","1.8477","17.794","0.131","0","0","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Simi Fehoko","LAC","wr","5","@ARZ","5.9","0","0","0","0","0","0","0","0","0","3.4659","2.1505","27.4077","0.1697","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Kayshon Boutte","NE","wr","14","@JAX","5.9","0","0","0","0","0","0","0","0","0","3.5828","2.1518","28.1273","0.1596","0","0","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Ty Chandler","MIN","rb","6","DET","4.6","0","0","0","0","0","0","6.5149","26.2287","0.1671","0.6782","0.5607","3.6194","0.0156","0.0942","0.0421","0.009","41.4693","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Ray Davis","BUF","rb","12","TEN","4.6","0","0","0","0","0","0","5.0639","21.1155","0.1563","1.042","0.8347","5.8226","0.0287","0.0775","0.0351","0.0093","31.1689","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Jalen Coker","CAR","wr","11","@WAS","5.7","0","0","0","0","0","0","0","0","0","3.3236","2.1317","26.5013","0.1525","0","0","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Harrison Bryant","LV","te","10","@LA","4","0","0","0","0","0","0","0","0","0","2.3407","1.6758","15.5826","0.1193","0","0","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Tommy Tremble","CAR","te","11","@WAS","4","0","0","0","0","0","0","0","0","0","2.276","1.6342","16.0179","0.1267","0","0","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Theo Johnson","NYG","te","11","PHI","3.9","0","0","0","0","0","0","0","0","0","2.264","1.6279","15.6025","0.1106","0","0","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Kenneth Gainwell","PHI","rb","5","@NYG","4.1","0","0","0","0","0","0","1.0838","4.6237","0.0385","2.2869","1.845","12.8507","0.05","0.0345","0.0174","0.0084","32.3851","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Dameon Pierce","HST","rb","14","@GB","4.1","0","0","0","0","0","0","6.6253","28.0747","0.1464","0.2954","0.2408","1.7129","0.0072","0.0922","0.0409","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Cedrick Wilson Jr.","NO","wr","12","DEN","5.3","0","0","0","0","0","0","0","0","0","3.4376","2.1692","23.8998","0.1267","0","0","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Will Levis","TEN","qb","5","@BUF","13.4","20.9135","31.2429","200.3191","1.0738","0.8338","3.3875","3.8187","14.8393","0.0904","0","0","0","0","0.4699","0.2366","0.0708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Bo Nix","DEN","qb","14","@NO","13.4","21.0073","30.7353","175.8394","0.8793","0.6858","1.7835","6.2852","22.0277","0.2234","0","0","0","0","0.3099","0.1513","0.0681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Tyler Boyd","TEN","wr","5","@BUF","5.1","0","0","0","0","0","0","0","0","0","3.2493","2.2729","22.3026","0.0996","0","0","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Justin Watson","KC","wr","6","@SF","5.1","0","0","0","0","0","0","0","0","0","2.9029","1.7774","23.7052","0.1563","0","0","0.0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Ronnie Rivers","LA","rb","6","LV","3.8","0","0","0","0","0","0","3.8265","17.0166","0.1255","0.8739","0.7229","5.1035","0.0237","0.0595","0.0271","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Calvin Austin III","PIT","wr","9","NYJ","5","0","0","0","0","0","0","0","0","0","2.8629","1.8069","23.0654","0.1434","0","0","0.0078","22.3095","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Devaughn Vele","DEN","wr","14","@NO","4.9","0","0","0","0","0","0","0","0","0","3.3194","2.2591","21.1331","0.0933","0","0","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Isaac Guerendo","SF","rb","9","KC","3.6","0","0","0","0","0","0","4.2973","18.1264","0.1365","0.5863","0.4777","3.599","0.0217","0.0633","0.0284","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Ja'Tavion Sanders","CAR","te","11","@WAS","3.3","0","0","0","0","0","0","0","0","0","1.8786","1.474","12.5813","0.0995","0","0","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Jonathan Mingo","CAR","wr","11","@WAS","4.8","0","0","0","0","0","0","0","0","0","3.0708","1.9088","21.7609","0.1175","0","0","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Troy Franklin","DEN","wr","14","@NO","4.8","0","0","0","0","0","0","0","0","0","3.2887","1.9005","22.2224","0.1138","0","0","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Lucas Krull","DEN","te","14","@NO","3.2","0","0","0","0","0","0","0","0","0","2.0593","1.4537","12.3518","0.0786","0","0","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Darnell Washington","PIT","te","9","NYJ","3.2","0","0","0","0","0","0","0","0","0","1.7479","1.3081","12.3262","0.1104","0","0","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Nelson Agholor","BLT","wr","14","@TB","4.7","0","0","0","0","0","0","0","0","0","2.6316","1.7261","21.7564","0.1297","0","0","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Van Jefferson","PIT","wr","9","NYJ","4.7","0","0","0","0","0","0","0","0","0","2.8026","1.6945","21.2996","0.1501","0","0","0.0076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Ameer Abdullah","LV","rb","10","@LA","3.4","0","0","0","0","0","0","2.2692","9.4913","0.0782","1.3276","1.0521","7.3593","0.0355","0.042","0.0198","0.0053","39.8856","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Audric Estime","DEN","rb","14","@NO","3.4","0","0","0","0","0","0","3.5114","15.3122","0.0875","0.9835","0.7766","4.8815","0.0232","0.0559","0.0255","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Jordan Akins","CLV","te","10","CIN","3.1","0","0","0","0","0","0","0","0","0","1.7553","1.2851","12.2265","0.0947","0","0","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Sterling Shepard","TB","wr","11","BLT","4.6","0","0","0","0","0","0","0","0","0","2.6591","1.7614","19.87","0.1389","0","0","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Blake Corum","LA","rb","6","LV","3.3","0","0","0","0","0","0","3.4071","15.0196","0.1229","0.6722","0.5429","3.9971","0.0194","0.0519","0.0235","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Luke McCaffrey","WAS","wr","14","CAR","4.5","0","0","0","0","0","0","0","0","0","2.5149","1.8186","19.3809","0.1201","0","0","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Clyde Edwards-Helaire","KC","rb","6","@SF","3.1","0","0","0","0","0","0","2.6422","10.8907","0.0703","0.9549","0.8028","5.4993","0.0374","0.0444","0.0205","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Johnny Mundt","MIN","te","6","DET","2.8","0","0","0","0","0","0","0","0","0","1.6616","1.2951","10.5745","0.0725","0","0","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Odell Beckham Jr.","MIA","wr","6","@IND","4.3","0","0","0","0","0","0","0","0","0","2.762","1.6141","19.4273","0.115","0","0","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Elijah Higgins","ARZ","te","11","LAC","2.7","0","0","0","0","0","0","0","0","0","1.5113","1.1225","10.6562","0.0921","0","0","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Jalen Nailor","MIN","wr","6","DET","4.2","0","0","0","0","0","0","0","0","0","2.5432","1.5995","18.895","0.1212","0","0","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Eric Saubert","SF","te","9","KC","2.6","0","0","0","0","0","0","0","0","0","1.4141","1.057","10.5667","0.0837","0","0","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Josh Whyle","TEN","te","5","@BUF","2.6","0","0","0","0","0","0","0","0","0","1.5934","1.1456","10.2482","0.071","0","0","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Hunter Long","LA","te","6","LV","2.6","0","0","0","0","0","0","0","0","0","1.4789","1.064","10.5776","0.0776","0","0","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Spencer Rattler","NO","qb","12","DEN","12.3","20.1989","29.8922","190.9308","0.9915","0.8047","3.0428","2.6276","13.5333","0.0369","0","0","0","0","0.4116","0.2078","0.0735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Eric Gray","NYG","rb","11","PHI","2.8","0","0","0","0","0","0","1.2731","5.2289","0.0286","1.3721","1.1283","7.7322","0.0382","0.0294","0.0143","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Ian Thomas","CAR","te","11","@WAS","2.5","0","0","0","0","0","0","0","0","0","1.4451","1.0297","10.0302","0.0712","0","0","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Adam Trautman","DEN","te","14","@NO","2.5","0","0","0","0","0","0","0","0","0","1.5982","1.1399","9.8502","0.0665","0","0","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Ty Johnson","BUF","rb","12","TEN","2.7","0","0","0","0","0","0","1.7887","7.6641","0.0638","0.9825","0.774","5.5618","0.0357","0.0325","0.0152","0.0052","31.1689","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Kendrick Bourne","NE","wr","14","@JAX","3.9","0","0","0","0","0","0","0","0","0","2.2748","1.5108","17.9632","0.1005","0","0","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Jahan Dotson","PHI","wr","5","@NYG","3.9","0","0","0","0","0","0","0","0","0","2.3205","1.5297","16.6602","0.1097","0","0","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Kylen Granson","IND","te","14","MIA","2.3","0","0","0","0","0","0","0","0","0","1.3941","0.9614","9.7371","0.0605","0","0","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Nate Adkins","DEN","te","14","@NO","2.3","0","0","0","0","0","0","0","0","0","1.5368","1.0967","8.9459","0.0567","0","0","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","AJ Barner","SEA","te","10","@ATL","2.3","0","0","0","0","0","0","0","0","0","1.2955","0.9827","8.9317","0.0678","0","0","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Curtis Samuel","BUF","wr","12","TEN","3.8","0","0","0","0","0","0","0.5039","2.9916","0.0258","1.9054","1.3944","13.5059","0.0985","0.0218","0.0113","0.0066","17.1511","0.0148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Jack Stoll","PHI","te","5","@NYG","2.2","0","0","0","0","0","0","0","0","0","1.3116","0.9828","8.6442","0.0647","0","0","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Jeremy Ruckert","NYJ","te","12","@PIT","2.2","0","0","0","0","0","0","0","0","0","1.2528","0.9061","8.5857","0.0672","0","0","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Lil'Jordan Humphrey","DEN","wr","14","@NO","3.7","0","0","0","0","0","0","0","0","0","2.3666","1.6247","16.0441","0.0757","0","0","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Pharaoh Brown","SEA","te","10","@ATL","2.1","0","0","0","0","0","0","0","0","0","1.255","0.9421","8.7612","0.0481","0","0","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Luke Farrell","JAX","te","12","NE","2.1","0","0","0","0","0","0","0","0","0","1.2532","0.9178","8.2897","0.0601","0","0","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Brock Wright","DET","te","5","@MIN","2","0","0","0","0","0","0","0","0","0","1.0897","0.8753","7.4717","0.0564","0","0","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Tyreik McAllister","LV","wr","10","@LA","3.5","0","0","0","0","0","0","0","0","0","2.0612","1.3202","15.8503","0.0895","0","0","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","Kyle Juszczyk","SF","rb","9","KC","2.2","0","0","0","0","0","0","0.3248","1.3241","0.0117","1.1726","0.948","7.6625","0.0435","0.0146","0.0076","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Dare Ogunbowale","HST","rb","14","@GB","2.2","0","0","0","0","0","0","2.6992","10.58","0.0543","0.5539","0.4446","3.2652","0.0158","0.0413","0.0187","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Kendre Miller","NO","rb","12","DEN","2.2","0","0","0","0","0","0","3.7668","15.2889","0.118","0","0","0","0","0.0509","0.0224","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
