Player,Team,Position,Value,APY,Guaranteed,"APY% Of
Cap","Inflated
Value","Inflated
APY","Inflated
Guaranteed",Contract Years,Year Signed,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Year End
Chris Manhertz,Panthers,TE,2300000,1150000,320000,0.6,2747290,1373645,382232,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Ryan Griffin,Jets,TE,1125000,1125000,0,0.6,1343783,1343783,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
James O'Shaughnessy,Jaguars,TE,2225000,1112500,400000,0.6,2657705,1328852,477790,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Josh Oliver,JAX/BAL,TE,4250844,1062711,1111524,0.6,5077522,1269381,1327686,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Logan Paulsen,Falcons,TE,1020000,1020000,90000,0.5,1218363,1218363,107503,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Lance Kendricks,Patriots,TE,1020000,1020000,90000,0.5,1218363,1218363,107503,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Eric Tomlinson,Jets,TE,1000000,1000000,300000,0.5,1194474,1194474,358342,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Jace Sternberger,Packers,TE,3865528,966382,1006528,0.5,4617273,1154318,1202271,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Richard Rodgers,Eagles,TE,1925000,962500,500000,0.5,2299362,1149681,597237,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Niles Paul,49ers,TE,930000,930000,0,0.5,1110861,1110861,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Logan Paulsen,Texans,TE,930000,930000,0,0.5,1110861,1110861,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
John Phillips,Chiefs,TE,930000,930000,0,0.5,1110861,1110861,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Lance Kendricks,Chargers,TE,930000,930000,0,0.5,1110861,1110861,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Logan Paulsen,Texans,TE,930000,930000,0,0.5,1110861,1110861,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Kahale Warring,NE/IND/HOU,TE,3640454,910114,892204,0.5,4348428,1087107,1065714,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Blake Bell,Chiefs,TE,895000,895000,0,0.5,1069054,1069054,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Neal Sterling,Jets,TE,895000,895000,150000,0.5,1069054,1069054,179171,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Scott Simonson,Giants,TE,895000,895000,65000,0.5,1069054,1069054,77641,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Logan Thomas,Lions,TE,895000,895000,30000,0.5,1069054,1069054,35834,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Daniel Brown,Jets,TE,895000,895000,150000,0.5,1069054,1069054,179171,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Austin Seferian-Jenkins,Patriots,TE,895000,895000,50000,0.5,1069054,1069054,59724,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Levine Toilolo,49ers,TE,895000,895000,0,0.5,1069054,1069054,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Luke Willson,Raiders,TE,895000,895000,165000,0.5,1069054,1069054,197088,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Dawson Knox,Bills,TE,3521600,880400,822180,0.5,4206460,1051615,982073,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Jake Fisher,Bills,TE,850000,850000,15000,0.5,1015303,1015303,17917,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Logan Thomas,Lions,TE,835000,835000,0,0.4,997386,997386,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Xavier Grimble,Colts,TE,820000,820000,0,0.4,979469,979469,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Trevon Wesco,CHI/NYJ,TE,3226572,806643,706572,0.4,3854056,963514,843982,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Troy Niklas,Buccaneers,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Richard Rodgers,Eagles,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Ryan Hewitt,Titans,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Maxx Williams,Cardinals,TE,805000,805000,250000,0.4,961552,961552,298618,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Orson Charles,Broncos,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Neal Sterling,Chiefs,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Nick O'Leary,Jaguars,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Orson Charles,DEN/CLE,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Luke Willson,Seahawks,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Scott Simonson,Giants,TE,805000,805000,0,0.4,961552,961552,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Ben Watson,Patriots,TE,800000,800000,0,0.4,955579,955579,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Foster Moreau,Raiders,TE,3008392,752098,488392,0.4,3593446,898361,583372,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Matt Lengel,Colts,TE,735000,735000,0,0.4,877938,877938,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Gabe Holmes,Colts,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Eric Tomlinson,LV/NE/NYG,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Clive Walford,Dolphins,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Brian Parker,Saints,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Ben Koyack,Jaguars,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Matt Lengel,Colts,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Clive Walford,Dolphins,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Will Tye,Eagles,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
A.J. Derby,Saints,TE,720000,720000,0,0.4,860021,860021,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Zach Gentry,Steelers,TE,2864460,716115,344460,0.4,3421523,855381,411449,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Eric Saubert,Bears,TE,1388000,694000,8000,0.4,1657930,828965,9556,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Trey Edmunds,Steelers,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Josh Perkins,Eagles,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Alex Ellis,Eagles,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Darrell Daniels,Cardinals,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Jerell Adams,Texans,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Ross Travis,IND/NYJ,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Darrell Daniels,Cardinals,TE,1380000,690000,0,0.4,1648374,824187,0,2,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Kaden Smith,SF/NYG,TE,2720008,680002,200008,0.4,3248979,812245,238904,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Mo Alie-Cox,Colts,TE,660000,660000,0,0.4,788353,788353,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Isaac Nauta,Lions,TE,2620448,655112,100448,0.3,3130057,782514,119983,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Tommy Sweeney,Bills,TE,2616552,654138,96552,0.3,3125403,781351,115329,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Alize Mack,Saints,TE,2613992,653498,93992,0.3,3122345,780586,112271,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Caleb Wilson,Cardinals,TE,2594576,648644,74576,0.3,3099153,774788,89079,4,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2023
Jordan Leggett,Buccaneers,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Alex Ellis,Eagles,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Ricky Seals-Jones,Browns,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Stephen Anderson,Chargers,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Malcolm Johnson,Packers,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Darrell Daniels,Cardinals,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Ricky Seals-Jones,Cardinals,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Jerome Cunningham,Commanders,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Vince Mayle,Chargers,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Jacob Hollister,Seahawks,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Ross Travis,Colts,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Erik Swoope,Raiders,TE,645000,645000,0,0.3,770436,770436,0,1,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Jimmy Graham,Packers,TE,30000000,10000000,11000000,5.6,38058691,12686230,13954853,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Greg Olsen,Panthers,TE,17100000,8550000,12115000,4.8,21693454,10846727,15369368,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Delanie Walker,Titans,TE,17000000,8500000,12760000,4.8,21566591,10783296,16187630,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Trey Burton,Bears,TE,32000000,8000000,22000000,4.5,40595937,10148984,27909707,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Cameron Brate,Buccaneers,TE,40800000,6800000,18000000,3.8,51759819,8626637,22835214,6,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2024
Eric Ebron,Colts,TE,13000000,6500000,6000000,3.7,16492099,8246050,7611738,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Tyler Eifert,Bengals,TE,5500000,5500000,3000000,3.1,6977427,6977427,3805869,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Dwayne Allen,Patriots,TE,10900000,5450000,0,3.1,13827991,6913995,0,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Austin Seferian-Jenkins,Jaguars,TE,10000000,5000000,4000000,2.8,12686230,6343115,5074492,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Darren Fells,Browns,TE,12000000,4000000,6150000,2.3,15223476,5074492,7802032,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Ed Dickson,Seahawks,TE,10700000,3566667,3600000,2,13574266,4524756,4567043,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Lee Smith,Raiders,TE,9000000,3000000,4100000,1.7,11417607,3805869,5201354,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Josh Hill,Saints,TE,8850000,2950000,4700000,1.7,11227314,3742438,5962528,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Virgil Green,Chargers,TE,8600000,2866667,5900000,1.6,10910158,3636720,7484876,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Hayden Hurst,BAL/ATL,TE,11036032,2759008,10400860,1.6,14000564,3500141,13194770,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Antonio Gates,Chargers,TE,2500000,2500000,1000000,1.4,3171558,3171558,1268623,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Luke Willson,Lions,TE,2500000,2500000,1400000,1.4,3171558,3171558,1776072,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Niles Paul,Jaguars,TE,4750000,2375000,1500000,1.3,6025959,3012980,1902935,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Marcedes Lewis,Packers,TE,2100000,2100000,500000,1.2,2664108,2664108,634312,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Ben Watson,Saints,TE,2000000,2000000,645000,1.1,2537246,2537246,818262,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Neal Sterling,Jets,TE,1907000,1907000,0,1.1,2419264,2419264,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Derek Carrier,Raiders,TE,5550000,1850000,0,1,7040858,2346953,0,3,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2021
Mike Gesicki,Dolphins,TE,6611924,1652981,4149214,0.9,8388039,2097010,5263788,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Bradley Sowell,Bears,TE,3000000,1500000,850000,0.8,3805869,1902935,1078330,2,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2020
Levine Toilolo,Lions,TE,1500000,1500000,400000,0.8,1902935,1902935,507449,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Dallas Goedert,Eagles,TE,5624282,1406071,3386037,0.8,7135094,1783774,4295605,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Nick O'Leary,Dolphins,TE,1200000,1200000,500000,0.7,1522348,1522348,634312,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Logan Paulsen,Falcons,TE,1005000,1005000,200000,0.6,1274966,1274966,253725,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Troy Niklas,Patriots,TE,940000,940000,175000,0.5,1192506,1192506,222009,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Daniel Brown,Bears,TE,925000,925000,70000,0.5,1173476,1173476,88804,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
John Phillips,Saints,TE,920000,920000,5000,0.5,1167133,1167133,6343,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
John Phillips,Cardinals,TE,915000,915000,0,0.5,1160790,1160790,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Richard Rodgers,Eagles,TE,880000,880000,245000,0.5,1116388,1116388,310813,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Mark Andrews,Ravens,TE,3453160,863290,836660,0.5,4380758,1095190,1061406,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Jordan Akins,Texans,TE,3323516,830879,761516,0.5,4216289,1054072,966077,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Ian Thomas,Panthers,TE,3207992,801998,747992,0.5,4069733,1017433,948920,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Christopher Herndon IV,MIN/NYJ,TE,3171368,792842,711368,0.4,4023270,1005818,902458,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Zach Miller,Bears,TE,790000,790000,0,0.4,1002212,1002212,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Gavin Escobar,CLE/MIA,TE,790000,790000,0,0.4,1002212,1002212,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Logan Thomas,Bills,TE,790000,790000,0,0.4,1002212,1002212,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Gavin Escobar,Dolphins,TE,790000,790000,0,0.4,1002212,1002212,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Orson Charles,Browns,TE,790000,790000,0,0.4,1002212,1002212,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Will Dissly,Seahawks,TE,3110268,777567,650268,0.4,3945758,986439,824945,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Durham Smythe,Dolphins,TE,3092232,773058,632232,0.4,3922877,980719,802064,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Dalton Schultz,Cowboys,TE,2912356,728089,452356,0.4,3694682,923670,573869,4,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2022
Tim Wright,Chiefs,TE,705000,705000,0,0.4,894379,894379,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Nick O'Leary,Bills,TE,705000,705000,0,0.4,894379,894379,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Clive Walford,Colts,TE,705000,705000,0,0.4,894379,894379,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Je'Ron Hamm,Seahawks,TE,705000,705000,0,0.4,894379,894379,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Nick O'Leary,Dolphins,TE,705000,705000,0,0.4,894379,894379,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
Will Tye,Patriots,TE,705000,705000,0,0.4,894379,894379,0,1,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019
