"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"351","Nelson Agholor","BLT","wr","13","HST","1.6","0","0","0","0","0","0","0","0","0","1.1313","0.7186","8.8373","0.058","0.0102","0.0051","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Anthony McFarland Jr.","PIT","rb","6","SF","1","0","0","0","0","0","0","1.368","6.0305","0.0401","0.1266","0.1031","0.7613","0.004","0.0095","0.0047","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Zach Evans","LA","rb","10","@SEA","1","0","0","0","0","0","0","0.724","3.216","0.0209","0.4363","0.3506","2.6709","0.0137","0.0081","0.004","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Matt Bushman","KC","te","10","DET","0.6","0","0","0","0","0","0","0","0","0","0.346","0.2546","2.7265","0.0269","0.0031","0.0016","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Ray-Ray McCloud III","SF","wr","9","@PIT","1.5","0","0","0","0","0","0","0","0","0","1.3026","0.858","8.1961","0.0452","0.0894","0.0447","0.0028","87.1023","0.0644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Colton Dowell","TEN","wr","7","@NO","1.5","0","0","0","0","0","0","0","0","0","0.9928","0.6388","8.969","0.0452","0.0061","0.003","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Dyami Brown","WAS","wr","14","ARZ","1.5","0","0","0","0","0","0","0","0","0","1.0311","0.5921","8.9758","0.0523","0.0052","0.0026","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Cedric Tillman","CLV","wr","5","CIN","1.4","0","0","0","0","0","0","0","0","0","1.0946","0.6711","8.7459","0.0373","0.0064","0.0032","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","Ross Dwelley","SF","te","9","@PIT","0.4","0","0","0","0","0","0","0","0","0","0.2605","0.1817","2.1807","0.0197","0.0022","0.0011","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Stone Smartt","LAC","te","5","MIA","0.4","0","0","0","0","0","0","0","0","0","0.2819","0.2087","2.1552","0.0173","0.0025","0.0013","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","Latavius Murray","BUF","rb","13","@NYJ","0.8","0","0","0","0","0","0","0.7064","2.8055","0.0187","0.394","0.3226","1.968","0.0085","0.006","0.003","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Velus Jones Jr.","CHI","wr","13","GB","1.3","0","0","0","0","0","0","0","0","0","1.0882","0.7081","7.7416","0.0356","0.0974","0.0487","0.0014","126.0683","0.0717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Miles Boykin","PIT","wr","6","SF","1.3","0","0","0","0","0","0","0","0","0","0.9182","0.6084","7.2897","0.0422","0.0057","0.0029","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","C.J. Ham","MIN","rb","13","TB","0.7","0","0","0","0","0","0","0.5086","1.7196","0.0123","0.3322","0.2663","2.4593","0.0128","0.0055","0.0027","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Eric Gray","NYG","rb","13","DAL","0.7","0","0","0","0","0","0","0.3857","1.6848","0.011","0.3863","0.3114","2.3655","0.0109","0.0055","0.0028","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Phillip Dorsett","DEN","wr","9","LV","1.2","0","0","0","0","0","0","0","0","0","0.8639","0.5138","6.8876","0.0421","0.0044","0.0022","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Malik Heath","GB","wr","6","@CHI","1.2","0","0","0","0","0","0","0","0","0","0.9254","0.5697","7.1773","0.0368","0.0054","0.0027","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Jake Funk","IND","rb","11","JAX","0.6","0","0","0","0","0","0","1.1948","4.1644","0.0302","0","0","0","0","0.0075","0.0037","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Andrew Beck","HST","rb","7","@BLT","0.6","0","0","0","0","0","0","0.2262","0.7178","0.004","0.4194","0.3192","2.8776","0.0128","0.0044","0.0022","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","Emanuel Wilson","GB","rb","6","@CHI","0.6","0","0","0","0","0","0","1.0267","3.5535","0.0253","0.0638","0.0502","0.3655","0.0019","0.007","0.0035","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Brandon Powell","MIN","wr","13","TB","1.1","0","0","0","0","0","0","0","0","0","0.9967","0.768","5.9263","0.0285","0.0551","0.0276","0.0014","19.5611","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","Andrei Iosivas","CIN","wr","7","@CLV","1.1","0","0","0","0","0","0","0","0","0","0.7479","0.5024","6.4562","0.0415","0.0048","0.0024","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","River Cracraft","MIA","wr","10","@LAC","1","0","0","0","0","0","0","0","0","0","0.6894","0.4617","5.7808","0.0305","0.0043","0.0021","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Equanimeous St. Brown","CHI","wr","13","GB","1","0","0","0","0","0","0","0","0","0","0.7914","0.4531","5.9846","0.0258","0.0039","0.0019","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Cody Thompson","SEA","wr","5","LA","1","0","0","0","0","0","0","0","0","0","0.6947","0.4647","5.8035","0.0326","0.0044","0.0022","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","Justyn Ross","KC","wr","10","DET","1","0","0","0","0","0","0","0","0","0","0.692","0.4685","5.3859","0.04","0.0045","0.0022","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","Jakob Johnson","LV","rb","13","@DEN","0.4","0","0","0","0","0","0","0","0","0","0.3675","0.2906","2.1672","0.0114","0.0028","0.0014","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","Byron Pringle","WAS","wr","14","ARZ","0.9","0","0","0","0","0","0","0","0","0","0.6409","0.4145","4.8725","0.0326","0.0033","0.0016","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","Erik Ezukanma","MIA","wr","10","@LAC","0.9","0","0","0","0","0","0","0","0","0","0.586","0.3884","4.9733","0.0271","0.0037","0.0018","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","Kearis Jackson","TEN","wr","7","@NO","0.9","0","0","0","0","0","0","0","0","0","0.6808","0.4538","5.6225","0.0281","0.0438","0.0219","0.0011","14.0262","0.0129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","Jason Brownlee","NYJ","wr","7","BUF","0.8","0","0","0","0","0","0","0","0","0","0.5477","0.3423","4.5965","0.0239","0.0033","0.0016","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","Keith Smith","ATL","rb","11","CAR","0.2","0","0","0","0","0","0","0","0","0","0.145","0.1173","0.8897","0.0054","0.0011","0.0006","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","Michael Burton","DEN","rb","9","LV","0.2","0","0","0","0","0","0","0.371","1.1889","0.0095","0","0","0","0","0.0023","0.0011","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384","Charlie Jones","CIN","wr","7","@CLV","0.7","0","0","0","0","0","0","0","0","0","0.5203","0.346","4.3218","0.0272","0.0789","0.0394","0.0008","59.5733","0.0496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","Jake Bobo","SEA","wr","5","LA","0.7","0","0","0","0","0","0","0","0","0","0.4833","0.3258","3.9258","0.0212","0.0031","0.0015","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","DeAndre Carter","LV","wr","13","@DEN","0.6","0","0","0","0","0","0","0","0","0","0.4344","0.2911","3.3663","0.0189","0.0534","0.0267","0.0006","21.0696","0.0195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","Jalen Brooks","DAL","wr","7","@NYG","0.6","0","0","0","0","0","0","0","0","0","0.3936","0.2506","3.2482","0.0178","0.0024","0.0012","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","Cordarrelle Patterson","ATL","rb","11","CAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0691","0.0345","0","70.1815","0.0554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","Gary Brightwell","NYG","rb","13","DAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0728","0.0364","0","47.9753","0.0368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","Derius Davis","LAC","wr","5","MIA","0.5","0","0","0","0","0","0","0.4664","3.0273","0.026","0.0352","0.0241","0.2764","0.0016","0.0647","0.0324","0.0003","19.7111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","Ronnie Bell","SF","wr","9","@PIT","0.5","0","0","0","0","0","0","0","0","0","0.3184","0.2022","2.5883","0.0155","0.0019","0.001","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","Mitchell Tinsley","WAS","wr","14","ARZ","0.5","0","0","0","0","0","0","0","0","0","0.3901","0.2457","3.1025","0.0173","0.0023","0.0012","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","David Bell","CLV","wr","5","CIN","0.2","0","0","0","0","0","0","0","0","0","0.1684","0.1093","1.314","0.0056","0.001","0.0005","0.0003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","Jamison Crowder","WAS","wr","14","ARZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0789","0.0395","0","28.9964","0.0291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","Gunner Olszewski","PIT","wr","6","SF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0668","0.0334","0","79.6341","0.0528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","Blaine Gabbert","KC","qb","10","DET","1.6","1.992","3.0225","21.7403","0.1746","0.0825","0.1825","0.1347","1.0649","0.0066","0","0","0","0","0.0364","0.0182","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","Nick Mullens","MIN","qb","13","TB","1.5","1.9257","2.9488","22.2517","0.14","0.1007","0.146","0.031","0.99","0.005","0","0","0","0","0.0301","0.0151","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","Kyle Allen","BUF","qb","13","@NYJ","1.5","1.7972","2.9717","21.8737","0.1375","0.0669","0.2121","0.0906","1.0025","0.005","0","0","0","0","0.0376","0.0188","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","Easton Stick","LAC","qb","5","MIA","1.5","2.0785","2.9883","21.991","0.1389","0.0863","0.2162","0.1755","1.1021","0.0059","0","0","0","0","0.0342","0.0171","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","Jake Browning","CIN","qb","7","@CLV","1.5","1.8652","2.8167","21.4773","0.155","0.0919","0.253","0.1559","1.0517","0.006","0","0","0","0","0.0326","0.0163","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","Jameis Winston","NO","qb","11","TEN","1.4","1.7889","2.5773","21.7238","0.1296","0.0729","0.2029","0.1696","1.1101","0.0034","0","0","0","0","0.0293","0.0146","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","Cooper Rush","DAL","qb","7","@NYG","1.4","1.8006","2.8219","20.7176","0.1276","0.0583","0.1786","0.0591","0.8027","0.0043","0","0","0","0","0.0331","0.0166","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","Drew Lock","SEA","qb","5","LA","1.4","1.7584","2.6764","19.9566","0.1207","0.0687","0.1657","0.1454","0.9946","0.0096","0","0","0","0","0.0296","0.0148","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","Malik Willis","TEN","qb","7","@NO","1.4","1.651","2.2303","18.7292","0.1074","0.0774","0.2582","0.3052","2.4747","0.0072","0","0","0","0","0.0289","0.0145","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","Brian Hoyer","LV","qb","13","@DEN","1.3","1.891","2.8662","19.4432","0.1247","0.0648","0.1707","0.0477","0.9876","0.0061","0","0","0","0","0.0306","0.0153","0.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","Tyrod Taylor","NYG","qb","13","DAL","1.3","1.6468","2.5151","17.8596","0.0981","0.0386","0.2703","0.2889","1.3192","0.0134","0","0","0","0","0.0313","0.0157","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","Marcus Mariota","PHI","qb","10","@NE","1.3","1.6448","2.6037","19.313","0.1108","0.0641","0.2254","0.1864","1.1919","0.0033","0","0","0","0","0.0349","0.0175","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","Mitch Trubisky","PIT","qb","6","SF","1.3","1.7384","2.8018","19.2507","0.1172","0.0639","0.1783","0.1352","0.9686","0.0042","0","0","0","0","0.0248","0.0124","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","C.J. Beathard","JAX","qb","9","@IND","1.3","1.8761","2.7758","19.118","0.1292","0.0728","0.1912","0.0878","0.984","0.0054","0","0","0","0","0.0305","0.0153","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","Jarrett Stidham","DEN","qb","9","LV","1.3","1.5839","2.6279","18.3917","0.1202","0.0911","0.2186","0.1898","1.1208","0.0056","0","0","0","0","0.0289","0.0145","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","Sam Darnold","SF","qb","9","@PIT","1.3","1.6526","2.5461","18.4848","0.1236","0.0751","0.2084","0.1207","1.2133","0.0024","0","0","0","0","0.0349","0.0175","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","Kyle Trask","TB","qb","5","@MIN","1.3","1.8658","3.0356","19.9575","0.1118","0.0757","0.2083","0.1302","0.6935","0.0061","0","0","0","0","0.0338","0.0169","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","Stetson Bennett","LA","qb","10","@SEA","1.3","1.8081","2.7123","20.5095","0.1198","0.081","0.2075","0.1713","0.8764","0.0066","0","0","0","0","0.0312","0.0156","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","Zach Wilson","NYJ","qb","7","BUF","1.3","1.8299","2.6635","19.9077","0.1101","0.0684","0.2866","0.1581","1.1997","0.0073","0","0","0","0","0.0288","0.0144","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","Josh Johnson","BLT","qb","13","HST","1.2","1.5546","2.5383","16.9009","0.1207","0.0813","0.1799","0.2159","0.9118","0.0058","0","0","0","0","0.0281","0.014","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","Andy Dalton","CAR","qb","7","@ATL","1.2","1.6996","2.7215","17.1349","0.1178","0.0609","0.1694","0.0865","0.7865","0.0022","0","0","0","0","0.0252","0.0126","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","Teddy Bridgewater","DET","qb","9","@KC","1.2","1.7515","2.6867","17.6962","0.1023","0.0631","0.1998","0.1263","0.8061","0.0059","0","0","0","0","0.0174","0.0087","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","Taylor Heinicke","ATL","qb","11","CAR","1.2","1.6227","2.5465","17.7357","0.1076","0.0574","0.1658","0.1727","1.2006","0.004","0","0","0","0","0.0422","0.0211","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Jacoby Brissett","WAS","qb","14","ARZ","1.2","1.5317","2.5518","16.8283","0.1013","0.0381","0.1682","0.1666","1.0604","0.0115","0","0","0","0","0.0395","0.0197","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Sean Clifford","GB","qb","6","@CHI","1.2","1.6919","2.5917","18.2807","0.1029","0.0769","0.206","0.1834","1.2309","0.0047","0","0","0","0","0.0301","0.0151","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","Bailey Zappe","NE","qb","11","PHI","1.2","1.7979","2.6673","19.0552","0.1086","0.0905","0.2082","0.1075","0.7907","0.005","0","0","0","0","0.0332","0.0166","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","Dorian Thompson-Robinson","CLV","qb","5","CIN","1.2","1.4936","2.5416","17.2378","0.0823","0.0693","0.2238","0.2112","2.5495","0.0083","0","0","0","0","0.0301","0.015","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","Gardner Minshew","IND","qb","11","JAX","1.1","1.6717","2.6163","17.3802","0.0957","0.0421","0.1985","0.1937","0.903","0.0045","0","0","0","0","0.0348","0.0174","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Davis Mills","HST","qb","7","@BLT","1","1.6472","2.6881","17.0056","0.0887","0.0824","0.1887","0.0776","0.5632","0.0039","0","0","0","0","0.0381","0.019","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","Joshua Dobbs","ARZ","qb","14","@WAS","0.9","1.7279","2.7065","15.3777","0.0758","0.1013","0.2515","0.1881","1.037","0.005","0","0","0","0","0.0419","0.021","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Tyson Bagent","CHI","qb","13","GB","0.9","1.3022","2.4962","14.455","0.066","0.0769","0.1873","0.1636","0.9283","0.0047","0","0","0","0","0.0288","0.0144","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Mike White","MIA","qb","10","@LAC","0.7","1.008","1.5352","10.678","0.0602","0.0496","0.0761","0.0083","0.3999","0.002","0","0","0","0","0.0154","0.0077","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Skylar Thompson","MIA","qb","10","@LAC","0.7","1.008","1.4103","10.678","0.0602","0.0361","0.1103","0.0991","0.5819","0.0021","0","0","0","0","0.0153","0.0076","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Wil Lutz","DEN","k","9","LV","9.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3458","0.3483","0.2964","0.3623","0.494","0.8826","0.6422","0.9543","2.302","2.302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","Justin Tucker","BLT","k","13","HST","9.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5477","0.5477","0.4303","0.4303","0.1956","0.2301","0.5477","0.7302","2.7957","2.8387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Greg Joseph","MIN","k","13","TB","9.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5923","0.5923","0.2961","0.3135","0.3948","0.4794","0.4935","0.8525","2.5508","2.8737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
